type,code,fullCode,name,provinsiCode,createdAt,updatedAt
kabupaten_kota,22,3522,KAB. BOJONEGORO,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,23,3523,KAB. TUBAN,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,24,3524,KAB. LAMONGAN,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,25,3525,KAB. GRESIK,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,26,3526,KAB. BANGKALAN,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,27,3527,KAB. SAMPANG,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,28,3528,KAB. PAMEKASAN,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,29,3529,KAB. SUMENEP,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,3571,KOTA KEDIRI,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,3572,KOTA BLITAR,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,73,3573,KOTA MALANG,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,74,3574,KOTA PROBOLINGGO,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,75,3575,KOTA PASURUAN,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,76,3576,KOTA MOJOKERTO,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,77,3577,KOTA MADIUN,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,78,3578,KOTA SURABAYA,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,79,3579,KOTA BATU,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,3501,KAB. PACITAN,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,3502,KAB. PONOROGO,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,3503,KAB. TRENGGALEK,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,3504,KAB. TULUNGAGUNG,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,3505,KAB. BLITAR,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,3506,KAB. KEDIRI,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,3507,KAB. MALANG,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,3508,KAB. LUMAJANG,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,3509,KAB. JEMBER,35,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,3671,KOTA TANGERANG,36,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,3672,KOTA CILEGON,36,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,73,3673,KOTA SERANG,36,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,74,3674,KOTA TANGERANG SELATAN,36,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,3601,KAB. PANDEGLANG,36,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,3602,KAB. LEBAK,36,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,3603,KAB. TANGERANG,36,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,3604,KAB. SERANG,36,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,5171,KOTA DENPASAR,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,5101,KAB. JEMBRANA,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,5102,KAB. TABANAN,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,5103,KAB. BADUNG,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,5104,KAB. GIANYAR,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,5105,KAB. KLUNGKUNG,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,5106,KAB. BANGLI,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,5107,KAB. KARANGASEM,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,5108,KAB. BULELENG,51,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,5271,KOTA MATARAM,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,5272,KOTA BIMA,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,5201,KAB. LOMBOK BARAT,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,5202,KAB. LOMBOK TENGAH,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,5203,KAB. LOMBOK TIMUR,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,5204,KAB. SUMBAWA,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,5205,KAB. DOMPU,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,5206,KAB. BIMA,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,5207,KAB. SUMBAWA BARAT,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,5208,KAB. LOMBOK UTARA,52,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,10,5310,KAB. SIKKA,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,5311,KAB. ENDE,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,12,5312,KAB. NGADA,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,13,5313,KAB. MANGGARAI,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,14,5314,KAB. ROTE NDAO,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,15,5315,KAB. MANGGARAI BARAT,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,16,5316,KAB. SUMBA TENGAH,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,17,5317,KAB. SUMBA BARAT DAYA,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,18,5318,KAB. NAGEKEO,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,19,5319,KAB. MANGGARAI TIMUR,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,20,5320,KAB. SABU RAIJUA,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,21,5321,KAB. MALAKA,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,5371,KOTA KUPANG,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,5301,KAB. SUMBA BARAT,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,5302,KAB. SUMBA TIMUR,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,5303,KAB. KUPANG,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,5304,KAB TIMOR TENGAH SELATAN,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,5305,KAB. TIMOR TENGAH UTARA,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,5306,KAB. BELU,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,5307,KAB. ALOR,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,5308,KAB. LEMBATA,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,5309,KAB. FLORES TIMUR,53,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,10,6110,KAB. MELAWI,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,6111,KAB. KAYONG UTARA,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,12,6112,KAB. KUBU RAYA,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,6171,KOTA PONTIANAK,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,6172,KOTA SINGKAWANG,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,6101,KAB. SAMBAS,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,6102,KAB. BENGKAYANG,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,6103,KAB. LANDAK,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,6104,KAB. MEMPAWAH,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,6105,KAB. SANGGAU,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,6106,KAB. KETAPANG,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,6107,KAB. SINTANG,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,6108,KAB. KAPUAS HULU,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,6109,KAB. SEKADAU,61,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,10,6210,KAB. PULANG PISAU,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,6211,KAB. GUNUNG MAS,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,12,6212,KAB. BARITO TIMUR,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,13,6213,KAB. MURUNG RAYA,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,6271,KOTA PALANGKARAYA,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,6201,KAB. KOTAWARINGIN BARAT,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,6202,KAB. KOTAWARINGIN TIMUR,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,6203,KAB. KAPUAS,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,6204,KAB. BARITO SELATAN,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,6205,KAB. BARITO UTARA,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,6206,KAB. SUKAMARA,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,6207,KAB. LAMANDAU,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,6208,KAB. SERUYAN,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,6209,KAB. KATINGAN,62,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,10,6310,KAB. TANAH BUMBU,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,6311,KAB. BALANGAN,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,6371,KOTA BANJARMASIN,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,6372,KOTA BANJARBARU,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,6301,KAB. TANAH LAUT,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,6302,KAB. KOTABARU,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,6303,KAB. BANJAR,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,6304,KAB. BARITO KUALA,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,6305,KAB. TAPIN,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,6306,KAB. HULU SUNGAI SELATAN,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,6307,KAB. HULU SUNGAI TENGAH,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,6308,KAB. HULU SUNGAI UTARA,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,6309,KAB. TABALONG,63,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,6411,KAB. MAHAKAM ULU,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,6471,KOTA BALIKPAPAN,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,6472,KOTA SAMARINDA,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,74,6474,KOTA BONTANG,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,6401,KAB. PASER,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,6402,KAB. KUTAI BARAT,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,6403,KAB. KUTAI KARTANEGARA,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,6404,KAB. KUTAI TIMUR,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,6405,KAB. BERAU,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,6409,KAB. PENAJAM PASER UTARA,64,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,6571,KOTA TARAKAN,65,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,6501,KAB. MALINAU,65,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,6502,KAB. BULUNGAN,65,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,6503,KAB. TANA TIDUNG,65,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,6504,KAB. NUNUKAN,65,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,10,7110,KAB. BOLAANG MONGONDOW SELATAN,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,7111,KAB. BOLAANG MONGONDOW TIMUR,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,7171,KOTA MANADO,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,7172,KOTA BITUNG,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,73,7173,KOTA TOMOHON,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,74,7174,KOTA KOTAMOBAGU,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,7101,KAB. BOLAANG MONGONDOW,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,7102,KAB. MINAHASA,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,7103,KAB. KEPULAUAN SANGIHE,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,7104,KAB. KEPULAUAN TALAUD,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,7105,KAB. MINAHASA SELATAN,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,7106,KAB. MINAHASA UTARA,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,7107,KAB. BOLAANG MONGONDOW UTARA,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,7108,KAB. KEP. SIAU TAGULANDANG BIARO,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,7109,KAB. MINAHASA TENGGARA,71,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,10,7210,KAB. SIGI,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,7211,KAB. BANGGAI LAUT,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,12,7212,KAB. MOROWALI UTARA,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,7271,KOTA PALU,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,7201,KAB. BANGGAI KEPULAUAN,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,7202,KAB. BANGGAI,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,7203,KAB. MOROWALI,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,7204,KAB. POSO,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,7205,KAB. DONGGALA,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,7206,KAB. TOLI TOLI,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,7207,KAB. BUOL,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,7208,KAB. PARIGI MOUTONG,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,7209,KAB. TOJO UNA UNA,72,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,10,7310,KAB. BARRU,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,7311,KAB. BONE,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,12,7312,KAB. SOPPENG,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,13,7313,KAB. WAJO,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,14,7314,KAB. SIDENRENG RAPPANG,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,15,7315,KAB. PINRANG,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,16,7316,KAB. ENREKANG,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,17,7317,KAB. LUWU,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,18,7318,KAB. TANA TORAJA,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,22,7322,KAB. LUWU UTARA,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,25,7325,KAB. LUWU TIMUR,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,26,7326,KAB. TORAJA UTARA,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,7371,KOTA MAKASSAR,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,7372,KOTA PAREPARE,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,73,7373,KOTA PALOPO,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,7301,KAB. KEPULAUAN SELAYAR,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,7302,KAB. BULUKUMBA,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,7303,KAB. BANTAENG,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,7304,KAB. JENEPONTO,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,7305,KAB. TAKALAR,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,7306,KAB. GOWA,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,7307,KAB. SINJAI,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,7308,KAB. MAROS,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,7309,KAB. PANGKAJENE DAN KEPULAUAN,73,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,10,7410,KAB. KONAWE UTARA,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,11,7411,KAB. KOLAKA TIMUR,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,12,7412,KAB. KONAWE KEPULAUAN,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,13,7413,KAB. MUNA BARAT,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,14,7414,KAB. BUTON TENGAH,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,15,7415,KAB. BUTON SELATAN,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,7471,KOTA KENDARI,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,7472,KOTA BAU BAU,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,7401,KAB. BUTON,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,7402,KAB. MUNA,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,7403,KAB. KONAWE,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,7404,KAB. KOLAKA,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,7405,KAB. KONAWE SELATAN,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,7406,KAB. BOMBANA,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,7407,KAB. WAKATOBI,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,7408,KAB. KOLAKA UTARA,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,09,7409,KAB. BUTON UTARA,74,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,7571,KOTA GORONTALO,75,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,7501,KAB. BOALEMO,75,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,7502,KAB. GORONTALO,75,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,7503,KAB. POHUWATO,75,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,7504,KAB. BONE BOLANGO,75,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,7505,KAB. GORONTALO UTARA,75,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,7601,KAB. MAJENE,76,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,7602,KAB. POLEWALI MANDAR,76,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,7603,KAB. MAMASA,76,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,7604,KAB. MAMUJU,76,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,7605,KAB. PASANGKAYU,76,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,7606,KAB. MAMUJU TENGAH,76,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,71,8171,KOTA AMBON,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,72,8172,KOTA TUAL,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,01,8101,KAB. KEPULAUAN TANIMBAR,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,02,8102,KAB. MALUKU TENGGARA,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,03,8103,KAB. MALUKU TENGAH,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,04,8104,KAB. BURU,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,05,8105,KAB. KEPULAUAN ARU,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,06,8106,KAB. SERAM BAGIAN BARAT,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,07,8107,KAB. SERAM BAGIAN TIMUR,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
kabupaten_kota,08,8108,KAB. MALUKU BARAT DAYA,81,2025-07-25T15:55:17.783Z,2025-07-25T15:55:17.783Z
